Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote, 2021,2021_lower, 2021_upper, 2021_Footnote, 2022,2022_lower, 2022_upper, 2022_Footnote
Trinidad and Tobago,<100 ,<100 , <500,,<100 ,<100 , <500,,<100 ,<100 , <1000,,<100 ,<100 , <1000,,<100 ,<100 , <1000,,<200 ,<100 , <1000,,<200 ,<100 , <1000,,<200 ,<100 , <1000,,<500 ,<100 , <1000,,<500 ,<200 , <1000,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<500 , <500,,<500 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,
Tunisia,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <500,,<200 ,<100 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,
Turkey,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Turkmenistan,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Uganda,24 000 ,21 000 , 29 000,,29 000 ,25 000 , 34 000,,33 000 ,29 000 , 38 000,,37 000 ,33 000 , 42 000,,41 000 ,37 000 , 45 000,,44 000 ,40 000 , 48 000,,46 000 ,42 000 , 51 000,,48 000 ,44 000 , 52 000,,49 000 ,46 000 , 53 000,,50 000 ,47 000 , 54 000,,51 000 ,48 000 , 55 000,,51 000 ,48 000 , 55 000,,50 000 ,47 000 , 53 000,,49 000 ,46 000 , 52 000,,45 000 ,41 000 , 48 000,,38 000 ,34 000 , 41 000,,36 000 ,32 000 , 39 000,,37 000 ,33 000 , 41 000,,33 000 ,29 000 , 37 000,,30 000 ,26 000 , 34 000,,28 000 ,24 000 , 32 000,,26 000 ,21 000 , 30 000,,24 000 ,19 000 , 29 000,,20 000 ,17 000 , 25 000,,17 000 ,15 000 , 22 000,,15 000 ,13 000 , 19 000,,14 000 ,11 000 , 19 000,,14 000 ,11 000 , 19 000,,13 000 ,10 000 , 17 000,,11 000 ,9100 , 15 000,,11 000 ,8400 , 15 000,,10 000 ,8100 , 15 000,,10 000 ,8000 , 15 000,
Ukraine,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
United Arab Emirates,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,
United Kingdom,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
United Republic of Tanzania,18 000 ,15 000 , 22 000,,23 000 ,19 000 , 27 000,,28 000 ,24 000 , 33 000,,33 000 ,29 000 , 40 000,,40 000 ,34 000 , 47 000,,47 000 ,41 000 , 54 000,,52 000 ,46 000 , 60 000,,56 000 ,50 000 , 64 000,,61 000 ,54 000 , 69 000,,65 000 ,58 000 , 72 000,,68 000 ,62 000 , 76 000,,71 000 ,65 000 , 78 000,,73 000 ,67 000 , 80 000,,74 000 ,68 000 , 81 000,,75 000 ,70 000 , 81 000,,74 000 ,69 000 , 79 000,,67 000 ,62 000 , 72 000,,55 000 ,50 000 , 60 000,,47 000 ,42 000 , 53 000,,46 000 ,40 000 , 51 000,,42 000 ,36 000 , 47 000,,41 000 ,35 000 , 47 000,,36 000 ,30 000 , 42 000,,29 000 ,23 000 , 36 000,,25 000 ,21 000 , 33 000,,22 000 ,19 000 , 29 000,,21 000 ,17 000 , 28 000,,21 000 ,17 000 , 27 000,,19 000 ,16 000 , 25 000,,18 000 ,16 000 , 25 000,,17 000 ,15 000 , 22 000,,15 000 ,13 000 , 18 000,,14 000 ,12 000 , 16 000,
United States,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Uruguay,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<100 , <200,,<100 ,<100 , <200,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <500,,<200 ,<200 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <200,,<100 ,<100 , <200,
Uzbekistan,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,,... ,... , ...,
Venezuela (Bolivarian Republic of),<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , <1000,,<1000 ,<1000 , 1000,,1000 ,<1000 , 1200,,1200 ,1000 , 1400,,1300 ,1100 , 1500,,1200 ,1100 , 1400,,1200 ,1000 , 1400,,1200 ,1000 , 1400,,1300 ,1100 , 1600,,1500 ,1300 , 1800,,1500 ,1200 , 1700,,1200 ,<1000 , 1500,,1300 ,1000 , 1600,,1400 ,1100 , 1700,,1300 ,1100 , 1600,,1300 ,1100 , 1600,,1400 ,1100 , 1800,,1600 ,1200 , 2000,,1900 ,1500 , 2300,,1600 ,1300 , 1900,,1200 ,1000 , 1500,,1800 ,1400 , 2300,,2700 ,2200 , 3300,,2700 ,2300 , 3100,,1300 ,1100 , 1600,,<1000 ,<1000 , 1100,,<1000 ,<1000 , <1000,
Viet Nam,<100 ,<100 , <100,,<100 ,<100 , <100,,<200 ,<200 , <200,,<500 ,<500 , <500,,<500 ,<500 , <1000,,<1000 ,<1000 , 1000,,1300 ,1000 , 1600,,1800 ,1500 , 2300,,2500 ,2100 , 3100,,3300 ,2700 , 4000,,4100 ,3400 , 4900,,5000 ,4200 , 6000,,5900 ,4900 , 7100,,6800 ,5700 , 8100,,7600 ,6400 , 9100,,8200 ,6800 , 9700,,8100 ,6600 , 9600,,7300 ,5800 , 8800,,6100 ,4800 , 7600,,5000 ,3700 , 6300,,4400 ,3100 , 5800,,4400 ,3100 , 5800,,4200 ,2900 , 5600,,3900 ,2600 , 5300,,3600 ,2400 , 5100,,3300 ,2200 , 4700,,3100 ,2000 , 4500,,3500 ,2200 , 4900,,3600 ,2300 , 4900,,3300 ,2200 , 4600,,3100 ,2100 , 4300,,2800 ,1900 , 3900,,2600 ,1700 , 3600,
Yemen,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <100,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <200,,<200 ,<200 , <500,,<200 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,,<500 ,<200 , <500,
Zambia,7600 ,6500 , 9100,,10 000 ,8600 , 12 000,,13 000 ,11 000 , 15 000,,16 000 ,14 000 , 18 000,,19 000 ,17 000 , 21 000,,22 000 ,20 000 , 25 000,,26 000 ,23 000 , 28 000,,29 000 ,26 000 , 31 000,,32 000 ,29 000 , 34 000,,35 000 ,32 000 , 37 000,,37 000 ,35 000 , 40 000,,40 000 ,38 000 , 42 000,,42 000 ,40 000 , 45 000,,42 000 ,40 000 , 45 000,,41 000 ,38 000 , 43 000,,39 000 ,36 000 , 41 000,,36 000 ,33 000 , 39 000,,30 000 ,27 000 , 33 000,,23 000 ,20 000 , 26 000,,20 000 ,17 000 , 24 000,,19 000 ,16 000 , 23 000,,18 000 ,16 000 , 22 000,,17 000 ,15 000 , 20 000,,17 000 ,14 000 , 20 000,,16 000 ,14 000 , 19 000,,16 000 ,14 000 , 19 000,,15 000 ,13 000 , 18 000,,15 000 ,13 000 , 18 000,,16 000 ,14 000 , 19 000,,16 000 ,14 000 , 19 000,,15 000 ,13 000 , 18 000,,13 000 ,11 000 , 16 000,,13 000 ,11 000 , 15 000,
